OrderID,CustomerID,OrderDate,ShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,OrderValue,QuantityOrdered,QuantityShipped,QuantityReturned,IsAccurate,Region
O04067,C017,2024-04-23,,2024-04-29,,Placed,1229.76,14,0,0,1,South
O04068,C024,2024-05-04,2024-05-05,2024-05-08,2024-05-05,Delivered,918.26,7,7,4,1,West
O04069,C016,2024-06-11,,2024-06-17,,Placed,1264.0,20,0,0,1,West
O04070,C018,2024-10-10,2024-10-13,2024-10-16,2024-10-13,Delivered,847.2,8,8,8,0,West
O04071,C037,2024-04-15,2024-04-17,2024-04-22,2024-04-17,Delivered,1022.45,5,5,0,1,Midwest
O04072,C028,2024-04-29,2024-04-30,2024-05-03,2024-04-30,Delivered,408.57,3,3,0,1,Midwest
O04073,C008,2024-01-04,2024-01-06,2024-01-09,2024-01-06,Delivered,115.25,1,1,0,1,Northeast
O04074,C039,2024-09-13,2024-09-14,2024-09-16,2024-09-14,Delivered,1720.92,12,12,0,1,Midwest
O04075,C023,2024-07-13,2024-07-16,2024-07-16,2024-07-16,Delivered,1728.6,15,15,0,1,West
O04076,C004,2024-10-07,2024-10-10,2024-10-14,2024-10-14,Delivered,986.3,5,5,0,1,South
O04077,C012,2024-02-27,,2024-03-02,,Placed,585.36,3,0,0,1,Northeast
O04078,C033,2024-06-22,2024-06-24,2024-06-27,2024-06-26,Delivered,874.71,9,9,0,1,West
O04079,C040,2024-07-04,2024-07-05,2024-07-11,2024-07-08,Delivered,1503.15,11,11,0,1,Midwest
O04080,C003,2024-08-16,2024-08-17,2024-08-21,2024-08-21,Delivered,409.62,2,2,0,1,South
O04081,C040,2024-01-28,2024-01-30,2024-02-02,2024-02-01,Delivered,343.44,6,6,0,1,Midwest
O04082,C033,2024-06-03,2024-06-06,2024-06-10,2024-06-09,Delivered,171.12,3,3,0,1,West
O04083,C007,2024-05-28,2024-05-29,2024-06-01,2024-05-31,Delivered,1597.83,17,17,0,1,Midwest
O04084,C016,2024-01-30,2024-02-01,2024-02-02,2024-02-02,Delivered,183.04,2,2,0,1,West
O04085,C037,2024-02-28,2024-03-01,2024-03-06,2024-03-02,Delivered,762.6,10,10,0,1,Midwest
O04086,C001,2024-01-07,2024-01-09,2024-01-13,2024-01-10,Delivered,1207.15,7,7,0,1,South
O04087,C030,2024-03-01,2024-03-04,2024-03-07,2024-03-07,Delivered,693.05,5,5,0,1,South
O04088,C004,2024-04-24,2024-04-25,2024-04-29,2024-04-29,Delivered,1220.8,14,14,0,1,South
O04089,C003,2024-12-10,2024-12-13,2024-12-13,2024-12-13,Delivered,812.64,6,6,0,1,South
O04090,C029,2024-02-25,2024-02-28,2024-02-29,2024-02-28,Delivered,2151.24,14,14,0,1,Northeast
O04091,C023,2024-10-31,2024-11-01,2024-11-05,2024-11-09,Delivered,1035.79,7,7,0,1,West
O04092,C018,2024-02-14,2024-02-16,2024-02-18,2024-02-24,Delivered,2809.1,14,14,0,1,West
O04093,C037,2024-01-05,2024-01-07,2024-01-09,2024-01-07,Delivered,2693.34,13,13,9,1,Midwest
O04094,C005,2024-04-04,,2024-04-11,,Cancelled,1003.74,6,0,0,1,Midwest
O04095,C016,2024-04-12,2024-04-13,2024-04-18,2024-04-17,Delivered,1183.44,6,6,0,1,West
O04096,C023,2024-02-12,2024-02-15,2024-02-16,2024-02-16,Delivered,76.36,2,2,0,1,West
O04097,C032,2024-07-22,2024-07-25,2024-07-28,2024-07-27,Delivered,365.98,2,2,0,1,Northeast
O04098,C037,2024-03-17,2024-03-18,2024-03-23,2024-03-18,Delivered,769.04,4,4,0,1,Midwest
O04099,C006,2024-02-08,2024-02-11,2024-02-12,2024-02-12,Delivered,436.66,14,14,0,1,Northeast
O04100,C004,2024-05-24,2024-05-26,2024-05-30,2024-05-27,Delivered,767.62,7,7,0,1,South
O04101,C039,2024-11-06,2024-11-07,2024-11-10,,Shipped,1846.3,10,10,0,1,Midwest
O04102,C039,2024-11-19,2024-11-22,2024-11-24,2024-11-24,Delivered,2713.88,17,17,0,1,Midwest
O04103,C031,2024-06-01,2024-06-03,2024-06-06,2024-06-07,Delivered,391.93,11,11,0,0,Midwest
O04104,C027,2024-03-20,,2024-03-26,,Placed,275.55,11,0,0,1,South
O04105,C013,2024-03-16,2024-03-19,2024-03-19,2024-03-19,Delivered,2053.2,15,15,0,1,South
O04106,C001,2024-04-14,2024-04-17,2024-04-20,2024-04-17,Delivered,2088.16,16,16,0,1,South
O04107,C037,2024-03-22,2024-03-24,2024-03-28,2024-03-26,Delivered,1141.98,6,6,0,1,Midwest
O04108,C033,2024-07-15,2024-07-16,2024-07-22,2024-07-21,Delivered,249.12,4,4,0,1,West
O04109,C003,2024-08-31,2024-09-02,2024-09-07,2024-09-07,Delivered,1124.64,16,16,0,1,South
O04110,C030,2024-05-24,,2024-05-28,,Placed,2314.77,19,0,0,1,South
O04111,C032,2024-04-18,2024-04-19,2024-04-21,2024-04-19,Delivered,137.6,2,2,0,1,Northeast
O04112,C030,2024-11-15,2024-11-17,2024-11-21,,Shipped,2140.96,16,16,0,1,South
O04113,C022,2024-06-28,2024-06-29,2024-07-05,2024-06-29,Delivered,46.08,1,1,0,1,South
O04114,C003,2024-08-15,,2024-08-22,,Placed,3689.04,19,0,0,1,South
O04115,C009,2024-08-29,2024-08-30,2024-09-05,2024-09-05,Delivered,1257.78,6,6,0,1,West
O04116,C036,2024-07-09,2024-07-12,2024-07-16,2024-07-16,Delivered,711.84,4,4,0,1,West
O04117,C023,2024-07-21,2024-07-24,2024-07-27,2024-07-25,Delivered,592.4,20,20,0,1,West
O04118,C005,2024-05-29,2024-06-01,2024-06-01,2024-06-01,Delivered,2694.02,14,14,9,0,Midwest
O04119,C011,2024-08-12,2024-08-15,2024-08-18,2024-08-18,Delivered,1392.51,19,19,0,1,Midwest
O04120,C006,2024-03-17,2024-03-20,2024-03-23,2024-03-30,Delivered,1473.8,20,20,0,1,Northeast
O04121,C035,2024-09-19,2024-09-20,2024-09-24,2024-09-20,Delivered,208.81,1,1,0,1,West
O04122,C040,2024-11-18,2024-11-19,2024-11-23,2024-11-26,Delivered,2436.48,18,18,2,1,Midwest
O04123,C028,2024-01-05,2024-01-06,2024-01-12,2024-01-10,Delivered,162.54,9,9,0,1,Midwest
O04124,C015,2024-11-14,,2024-11-21,,Cancelled,1230.75,9,0,0,1,Northeast
O04125,C034,2024-12-02,2024-12-04,2024-12-09,2024-12-16,Delivered,18.18,1,1,0,0,Midwest
O04126,C001,2024-03-16,2024-03-19,2024-03-23,2024-03-26,Delivered,483.42,3,2,0,1,South
O04127,C033,2024-03-31,2024-04-03,2024-04-06,2024-04-03,Delivered,373.75,5,5,0,1,West
O04128,C010,2024-04-19,2024-04-21,2024-04-22,2024-04-22,Delivered,438.84,6,6,0,1,South
O04129,C024,2024-08-31,2024-09-02,2024-09-07,2024-09-05,Delivered,164.6,4,4,0,1,West
O04130,C037,2024-06-12,2024-06-13,2024-06-16,2024-06-13,Delivered,599.25,15,15,0,1,Midwest
O04131,C029,2024-02-18,2024-02-20,2024-02-22,2024-02-20,Delivered,277.1,5,5,0,1,Northeast
O04132,C024,2024-03-02,,2024-03-08,,Cancelled,227.92,7,0,0,1,West
O04133,C010,2024-06-02,2024-06-05,2024-06-07,2024-06-06,Delivered,769.5,6,6,0,1,South
O04134,C007,2024-10-22,2024-10-23,2024-10-28,2024-10-27,Delivered,961.65,15,15,0,1,Midwest
O04135,C003,2024-10-06,2024-10-08,2024-10-12,2024-10-11,Delivered,848.12,4,4,0,1,South
O04136,C019,2024-11-29,2024-12-02,2024-12-03,2024-12-03,Delivered,1461.83,17,17,0,1,Midwest
O04137,C039,2024-03-23,2024-03-24,2024-03-28,2024-03-28,Delivered,1021.79,11,11,0,1,Midwest
O04138,C023,2024-06-19,2024-06-20,2024-06-25,2024-06-20,Delivered,2146.14,18,18,0,1,West
O04139,C011,2024-09-30,2024-10-02,2024-10-04,2024-10-04,Delivered,243.81,9,9,0,1,Midwest
O04140,C014,2024-02-20,2024-02-21,2024-02-23,2024-02-23,Delivered,1057.8,10,10,0,1,West
O04141,C008,2024-08-12,2024-08-14,2024-08-18,,Shipped,1080.6,15,15,0,1,Northeast
O04142,C003,2024-02-27,2024-03-01,2024-03-04,2024-03-03,Delivered,278.07,13,13,0,1,South
O04143,C013,2024-05-10,2024-05-12,2024-05-15,2024-05-19,Delivered,2138.88,16,16,0,1,South
O04144,C019,2024-04-09,2024-04-12,2024-04-12,2024-04-12,Delivered,1121.76,6,6,0,1,Midwest
O04145,C031,2024-04-23,2024-04-26,2024-04-29,,Shipped,134.4,7,7,0,0,Midwest
O04146,C016,2024-09-11,2024-09-13,2024-09-15,2024-09-15,Delivered,1563.15,15,15,0,1,West
O04147,C026,2024-08-27,2024-08-30,2024-09-01,2024-09-01,Delivered,1153.13,11,11,0,1,West
O04148,C022,2024-04-14,2024-04-15,2024-04-19,2024-04-17,Delivered,2892.96,14,14,0,1,South
O04149,C037,2024-08-16,2024-08-17,2024-08-20,2024-08-17,Delivered,678.48,6,6,0,1,Midwest
O04150,C021,2024-07-06,2024-07-09,2024-07-12,2024-07-11,Delivered,554.49,3,3,0,1,South
O04151,C018,2024-04-24,,2024-05-01,,Cancelled,2012.27,13,0,0,1,West
O04152,C024,2024-07-21,2024-07-24,2024-07-25,2024-07-24,Delivered,1032.4,5,5,0,1,West
O04153,C029,2024-04-22,2024-04-24,2024-04-27,2024-04-24,Delivered,76.21,1,1,0,1,Northeast
O04154,C011,2024-01-19,2024-01-20,2024-01-24,2024-01-20,Delivered,2332.25,19,19,0,0,Midwest
O04155,C036,2024-05-16,2024-05-18,2024-05-23,2024-05-18,Delivered,1917.09,17,6,0,1,West
O04156,C022,2024-10-08,2024-10-10,2024-10-12,2024-10-10,Delivered,466.29,3,3,0,1,South
O04157,C036,2024-07-31,2024-08-02,2024-08-04,2024-08-03,Delivered,384.2,5,5,0,1,West
O04158,C033,2024-02-14,2024-02-16,2024-02-17,,Shipped,386.1,3,3,0,0,West
O04159,C025,2024-06-18,2024-06-21,2024-06-25,2024-06-22,Delivered,302.68,2,2,0,1,Northeast
O04160,C036,2024-02-04,2024-02-05,2024-02-08,2024-02-15,Delivered,276.39,3,3,3,1,West
O04161,C035,2024-03-12,2024-03-14,2024-03-16,2024-03-14,Delivered,340.5,10,9,0,1,West
O04162,C001,2024-05-23,2024-05-24,2024-05-30,2024-05-29,Delivered,791.72,4,4,0,1,South
O04163,C022,2024-08-16,2024-08-18,2024-08-21,2024-08-20,Delivered,1087.94,7,7,0,1,South
O04164,C008,2024-01-26,2024-01-29,2024-02-02,2024-01-30,Delivered,3327.52,16,16,0,1,Northeast
O04165,C015,2024-08-28,2024-08-30,2024-08-31,2024-08-30,Delivered,751.87,7,7,4,1,Northeast
O04166,C003,2024-05-12,2024-05-13,2024-05-17,2024-05-16,Delivered,244.12,2,2,0,1,South
O04167,C015,2024-06-02,2024-06-03,2024-06-06,2024-06-03,Delivered,1552.32,16,16,9,1,Northeast
O04168,C030,2024-05-31,2024-06-03,2024-06-05,2024-06-05,Delivered,550.46,17,17,0,1,South
O04169,C019,2024-02-13,2024-02-16,2024-02-19,2024-02-19,Delivered,693.18,9,9,0,1,Midwest
O04170,C018,2024-07-10,2024-07-12,2024-07-15,2024-07-12,Delivered,1470.6,9,9,3,1,West
O04171,C014,2024-08-09,2024-08-12,2024-08-12,,Shipped,1383.85,13,13,0,1,West
O04172,C007,2024-07-27,2024-07-28,2024-07-31,2024-08-04,Delivered,398.12,4,4,0,1,Midwest
O04173,C008,2024-02-10,,2024-02-15,,Placed,1136.4,20,0,0,1,Northeast
O04174,C025,2024-07-27,,2024-07-30,,Cancelled,455.96,4,0,0,1,Northeast
O04175,C037,2024-05-14,2024-05-17,2024-05-19,2024-05-17,Delivered,336.81,3,3,0,1,Midwest
O04176,C015,2024-02-08,2024-02-11,2024-02-15,2024-02-13,Delivered,485.16,3,3,0,1,Northeast
O04177,C040,2024-02-24,2024-02-25,2024-02-29,2024-02-29,Delivered,1150.7,10,10,0,1,Midwest
O04178,C011,2024-09-29,2024-09-30,2024-10-02,2024-10-09,Delivered,1549.35,9,9,0,1,Midwest
O04179,C004,2024-02-04,2024-02-05,2024-02-07,2024-02-06,Delivered,501.62,14,14,0,1,South
O04180,C024,2024-01-21,2024-01-24,2024-01-27,,Shipped,615.65,7,7,0,1,West
O04181,C013,2024-02-07,,2024-02-14,,Placed,3685.6,17,0,0,1,South
O04182,C040,2024-03-27,2024-03-29,2024-04-01,2024-03-31,Delivered,359.76,2,2,0,1,Midwest
O04183,C027,2024-10-03,2024-10-05,2024-10-06,2024-10-06,Delivered,635.46,6,6,0,1,South
O04184,C018,2024-05-01,,2024-05-08,,Placed,964.8,15,0,0,1,West
O04185,C001,2024-01-29,2024-01-30,2024-02-05,2024-01-30,Delivered,173.72,2,2,0,1,South
O04186,C011,2024-02-14,2024-02-15,2024-02-21,2024-02-21,Delivered,598.08,14,14,0,1,Midwest
O04187,C035,2024-04-14,2024-04-17,2024-04-21,,Shipped,2125.8,10,10,0,1,West
O04188,C025,2024-07-30,2024-08-01,2024-08-05,2024-08-04,Delivered,849.4,20,20,0,1,Northeast
O04189,C026,2024-08-23,2024-08-25,2024-08-26,2024-08-25,Delivered,3131.74,17,17,0,1,West
O04190,C025,2024-06-10,2024-06-11,2024-06-16,2024-06-16,Delivered,1243.8,10,10,9,1,Northeast
O04191,C032,2024-07-20,2024-07-21,2024-07-24,2024-07-23,Delivered,1263.6,18,18,0,1,Northeast
O04192,C020,2024-06-06,2024-06-08,2024-06-10,2024-06-10,Delivered,94.22,2,1,0,0,Northeast
O04193,C022,2024-05-21,2024-05-24,2024-05-27,2024-05-25,Delivered,1191.87,19,19,0,1,South
O04194,C012,2024-10-07,2024-10-08,2024-10-11,2024-10-10,Delivered,377.37,7,7,0,1,Northeast
O04195,C016,2024-10-25,2024-10-27,2024-10-30,2024-10-30,Delivered,2008.95,15,15,14,1,West
O04196,C028,2024-03-11,2024-03-13,2024-03-15,2024-03-14,Delivered,95.8,5,5,0,1,Midwest
O04197,C029,2024-07-06,2024-07-09,2024-07-09,2024-07-09,Delivered,605.1,10,10,0,1,Northeast
O04198,C023,2024-06-03,2024-06-05,2024-06-08,2024-06-09,Delivered,249.12,16,16,0,1,West
O04199,C009,2024-10-06,2024-10-07,2024-10-11,2024-10-12,Delivered,1846.79,11,11,0,1,West
O04200,C026,2024-01-27,2024-01-28,2024-02-03,2024-01-28,Delivered,2636.25,19,19,0,1,West
O04201,C016,2024-04-06,2024-04-07,2024-04-09,2024-04-07,Delivered,1318.17,7,7,0,1,West
O04202,C014,2024-09-12,2024-09-15,2024-09-19,2024-09-15,Delivered,317.16,18,18,0,0,West
O04203,C014,2024-09-08,2024-09-11,2024-09-12,2024-09-11,Delivered,381.36,14,4,1,1,West
O04204,C008,2024-08-01,,2024-08-04,,Cancelled,964.08,13,0,0,1,Northeast
O04205,C026,2024-01-17,2024-01-20,2024-01-21,2024-01-28,Delivered,1324.64,16,16,0,1,West
O04206,C001,2024-01-08,2024-01-11,2024-01-14,2024-01-20,Delivered,492.95,5,5,0,1,South
O04207,C013,2024-04-15,2024-04-17,2024-04-22,2024-04-17,Delivered,328.08,4,4,4,1,South
O04208,C022,2024-07-26,2024-07-27,2024-08-01,2024-07-31,Delivered,1503.04,11,11,0,1,South
O04209,C002,2024-08-27,2024-08-29,2024-09-03,2024-08-30,Delivered,922.5,6,6,0,1,Northeast
O04210,C026,2024-11-07,2024-11-09,2024-11-10,,Shipped,411.9,15,15,0,1,West
O04211,C012,2024-01-28,2024-01-29,2024-01-31,2024-01-30,Delivered,797.16,6,6,0,1,Northeast
O04212,C001,2024-01-23,,2024-01-26,,Cancelled,161.46,3,0,0,1,South
O04213,C040,2024-04-17,2024-04-19,2024-04-24,2024-04-21,Delivered,2824.64,14,14,0,1,Midwest
O04214,C006,2024-11-23,2024-11-25,2024-11-27,2024-11-25,Delivered,2497.86,18,18,0,0,Northeast
O04215,C002,2024-03-31,2024-04-01,2024-04-03,2024-04-02,Delivered,485.65,5,5,0,1,Northeast
O04216,C002,2024-08-28,,2024-09-04,,Cancelled,589.86,9,0,0,1,Northeast
O04217,C032,2024-05-18,2024-05-21,2024-05-25,,Shipped,2170.75,19,19,0,1,Northeast
O04218,C005,2024-11-28,2024-11-30,2024-12-02,2024-12-03,Delivered,459.72,9,9,0,0,Midwest
O04219,C022,2024-09-16,2024-09-17,2024-09-22,2024-09-18,Delivered,590.72,16,16,0,1,South
O04220,C035,2024-06-07,,2024-06-13,,Placed,125.43,3,0,0,1,West
O04221,C031,2024-06-03,2024-06-04,2024-06-07,2024-06-06,Delivered,949.68,8,8,0,1,Midwest
O04222,C006,2024-01-12,2024-01-14,2024-01-16,2024-01-15,Delivered,1535.1,14,14,0,1,Northeast
O04223,C003,2024-09-28,2024-10-01,2024-10-04,2024-10-04,Delivered,822.25,13,13,0,1,South
O04224,C002,2024-07-01,2024-07-02,2024-07-08,2024-07-05,Delivered,232.32,12,12,0,1,Northeast
O04225,C039,2024-06-22,2024-06-23,2024-06-26,2024-06-25,Delivered,538.98,13,13,0,1,Midwest
O04226,C034,2024-05-17,2024-05-20,2024-05-24,2024-05-22,Delivered,580.08,6,1,0,1,Midwest
O04227,C012,2024-05-02,2024-05-05,2024-05-08,2024-05-08,Delivered,3090.92,19,19,8,1,Northeast
O04228,C027,2024-06-14,2024-06-16,2024-06-20,2024-06-27,Delivered,160.65,7,7,0,1,South
O04229,C028,2024-09-13,2024-09-15,2024-09-17,2024-09-15,Delivered,1230.6,7,7,0,1,Midwest
O04230,C037,2024-11-07,2024-11-08,2024-11-11,2024-11-09,Delivered,965.02,7,7,0,1,Midwest
O04231,C039,2024-03-10,2024-03-13,2024-03-17,2024-03-17,Delivered,2281.16,14,14,0,0,Midwest
O04232,C034,2024-09-16,2024-09-19,2024-09-22,2024-09-22,Delivered,1307.32,14,14,0,1,Midwest
O04233,C017,2024-07-21,2024-07-23,2024-07-25,2024-07-25,Delivered,387.18,9,9,0,1,South
O04234,C009,2024-01-08,2024-01-10,2024-01-12,2024-01-10,Delivered,1843.52,14,14,0,0,West
O04235,C015,2024-05-15,2024-05-17,2024-05-18,2024-05-17,Delivered,244.86,6,6,0,1,Northeast
O04236,C028,2024-04-15,2024-04-18,2024-04-18,2024-04-18,Delivered,452.87,11,11,0,1,Midwest
O04237,C033,2024-11-16,2024-11-19,2024-11-19,2024-11-19,Delivered,202.2,3,3,0,1,West
O04238,C031,2024-11-21,2024-11-23,2024-11-24,2024-11-29,Delivered,763.81,17,17,0,1,Midwest
O04239,C020,2024-06-04,2024-06-07,2024-06-07,2024-06-07,Delivered,2429.18,13,13,0,1,Northeast
O04240,C038,2024-01-02,2024-01-04,2024-01-09,2024-01-04,Delivered,1036.35,5,5,3,1,South
O04241,C035,2024-04-17,,2024-04-23,,Cancelled,2560.74,13,0,0,1,West
O04242,C021,2024-01-16,2024-01-17,2024-01-21,2024-01-19,Delivered,3638.0,20,20,0,1,South
O04243,C031,2024-02-04,2024-02-06,2024-02-10,2024-02-08,Delivered,1272.84,12,12,0,1,Midwest
O04244,C006,2024-09-30,,2024-10-07,,Placed,3326.88,16,0,0,1,Northeast
O04245,C011,2024-12-02,,2024-12-06,,Placed,2014.33,17,0,0,1,Midwest
O04246,C038,2024-07-27,2024-07-29,2024-08-03,2024-08-03,Delivered,3259.44,18,18,0,1,South
O04247,C025,2024-11-23,,2024-11-30,,Placed,2476.96,16,0,0,1,Northeast
O04248,C036,2024-03-10,2024-03-13,2024-03-17,2024-03-13,Delivered,460.8,15,15,0,1,West
O04249,C039,2024-05-17,2024-05-20,2024-05-24,2024-05-23,Delivered,242.85,3,3,0,0,Midwest
O04250,C039,2024-09-27,2024-09-29,2024-10-04,2024-09-29,Delivered,300.44,7,7,0,0,Midwest
O04251,C039,2024-09-24,2024-09-25,2024-10-01,2024-10-05,Delivered,2116.01,13,13,0,1,Midwest
O04252,C015,2024-01-04,2024-01-05,2024-01-07,2024-01-09,Delivered,584.32,4,4,0,1,Northeast
O04253,C010,2024-01-02,2024-01-04,2024-01-05,2024-01-09,Delivered,652.16,8,8,0,1,South
O04254,C006,2024-04-29,2024-05-02,2024-05-05,2024-05-02,Delivered,190.03,1,1,0,1,Northeast
O04255,C036,2024-10-31,2024-11-02,2024-11-06,2024-11-13,Delivered,502.05,15,2,0,1,West
O04256,C028,2024-08-04,2024-08-06,2024-08-09,2024-08-09,Delivered,1028.1,10,10,0,1,Midwest
O04257,C005,2024-07-27,,2024-08-03,,Placed,689.36,14,0,0,1,Midwest
O04258,C026,2024-02-01,2024-02-03,2024-02-07,2024-02-07,Delivered,2259.72,18,18,0,1,West
O04259,C005,2024-06-06,2024-06-08,2024-06-11,2024-06-09,Delivered,265.07,13,13,0,1,Midwest
O04260,C029,2024-04-26,2024-04-28,2024-04-30,2024-04-29,Delivered,1624.1,10,10,0,1,Northeast
O04261,C017,2024-07-29,2024-08-01,2024-08-03,2024-08-01,Delivered,1701.81,11,11,0,1,South
O04262,C016,2024-06-27,,2024-07-01,,Cancelled,275.67,9,0,0,1,West
O04263,C024,2024-06-09,2024-06-11,2024-06-14,2024-06-21,Delivered,2093.92,16,16,15,0,West
O04264,C032,2024-11-02,2024-11-04,2024-11-05,2024-11-05,Delivered,192.13,1,1,1,1,Northeast
O04265,C004,2024-11-29,2024-11-30,2024-12-06,2024-12-09,Delivered,447.02,7,3,0,1,South
O04266,C040,2024-05-21,2024-05-23,2024-05-25,2024-05-25,Delivered,2453.78,14,10,0,1,Midwest
O04267,C004,2024-01-15,2024-01-17,2024-01-21,2024-01-20,Delivered,2382.84,12,12,0,1,South
O04268,C025,2024-07-27,2024-07-29,2024-07-30,2024-07-30,Delivered,494.16,3,3,0,1,Northeast
O04269,C015,2024-10-31,2024-11-03,2024-11-07,,Shipped,1409.17,7,7,0,1,Northeast
O04270,C007,2024-07-05,2024-07-08,2024-07-12,,Shipped,816.3,10,10,0,1,Midwest
O04271,C007,2024-05-10,2024-05-11,2024-05-15,2024-05-14,Delivered,859.68,8,8,0,1,Midwest
O04272,C039,2024-03-15,2024-03-18,2024-03-21,,Shipped,1079.91,9,9,0,1,Midwest
O04273,C024,2024-08-01,2024-08-03,2024-08-07,2024-08-07,Delivered,3236.0,16,16,0,1,West
O04274,C021,2024-08-16,2024-08-18,2024-08-21,2024-08-26,Delivered,958.02,14,14,0,1,South
O04275,C015,2024-10-13,2024-10-16,2024-10-17,2024-10-16,Delivered,822.0,4,4,0,1,Northeast
O04276,C039,2024-06-09,2024-06-12,2024-06-14,2024-06-13,Delivered,184.82,1,1,0,1,Midwest
O04277,C010,2024-12-12,2024-12-15,2024-12-19,2024-12-19,Delivered,1967.68,16,16,0,1,South
O04278,C025,2024-11-30,2024-12-03,2024-12-04,2024-12-04,Delivered,1242.92,14,14,0,1,Northeast
O04279,C006,2024-05-10,2024-05-12,2024-05-15,2024-05-16,Delivered,3336.32,16,16,0,1,Northeast
O04280,C015,2024-01-31,2024-02-03,2024-02-03,2024-02-03,Delivered,1387.37,17,17,0,1,Northeast
O04281,C005,2024-04-05,2024-04-06,2024-04-12,2024-04-16,Delivered,764.1,5,5,0,0,Midwest
O04282,C014,2024-02-20,,2024-02-25,,Placed,724.64,8,0,0,1,West
O04283,C007,2024-02-25,,2024-03-01,,Cancelled,1547.2,16,0,0,1,Midwest
O04284,C018,2024-06-12,2024-06-13,2024-06-19,2024-06-14,Delivered,1020.8,20,20,0,1,West
O04285,C018,2024-05-29,2024-05-30,2024-06-04,2024-06-04,Delivered,251.43,3,3,3,1,West
O04286,C018,2024-05-09,,2024-05-14,,Placed,828.5,5,0,0,1,West
O04287,C015,2024-06-22,2024-06-25,2024-06-26,,Shipped,495.54,9,9,0,1,Northeast
O04288,C003,2024-01-25,2024-01-28,2024-01-29,2024-01-29,Delivered,488.29,11,11,0,1,South
O04289,C018,2024-03-25,2024-03-27,2024-04-01,2024-03-28,Delivered,4163.28,19,19,0,1,West
O04290,C014,2024-06-30,2024-07-02,2024-07-06,2024-07-11,Delivered,2925.45,15,15,0,1,West
O04291,C003,2024-02-20,2024-02-22,2024-02-23,2024-02-28,Delivered,1046.0,5,5,0,1,South
O04292,C006,2024-09-10,2024-09-12,2024-09-16,2024-09-14,Delivered,243.0,6,6,0,1,Northeast
O04293,C036,2024-07-23,2024-07-24,2024-07-30,2024-07-26,Delivered,1404.88,17,17,0,1,West
O04294,C028,2024-07-01,2024-07-04,2024-07-07,2024-07-07,Delivered,2942.53,17,17,0,1,Midwest
O04295,C003,2024-07-25,2024-07-26,2024-07-28,2024-07-28,Delivered,2034.52,19,19,0,1,South
O04296,C035,2024-04-14,2024-04-15,2024-04-21,2024-04-21,Delivered,575.89,19,19,0,1,West
O04297,C009,2024-06-24,2024-06-27,2024-06-29,2024-06-27,Delivered,1478.62,11,11,0,1,West
O04298,C003,2024-05-19,2024-05-20,2024-05-22,2024-05-22,Delivered,2196.02,19,19,3,1,South
O04299,C030,2024-12-01,2024-12-03,2024-12-04,2024-12-03,Delivered,500.1,10,10,0,1,South
O04300,C001,2024-06-30,2024-07-02,2024-07-07,2024-07-04,Delivered,875.88,6,6,0,1,South
O04301,C001,2024-01-21,2024-01-23,2024-01-25,2024-01-23,Delivered,1214.64,12,12,0,1,South
O04302,C021,2024-01-27,2024-01-29,2024-02-01,2024-01-30,Delivered,761.28,8,8,0,1,South
O04303,C001,2024-07-12,2024-07-14,2024-07-17,2024-07-16,Delivered,2655.9,13,13,0,1,South
O04304,C006,2024-02-29,,2024-03-04,,Cancelled,1968.77,17,0,0,1,Northeast
O04305,C002,2024-11-01,2024-11-02,2024-11-07,2024-11-04,Delivered,176.06,2,2,0,1,Northeast
O04306,C006,2024-05-13,2024-05-16,2024-05-16,2024-05-16,Delivered,179.6,5,5,0,1,Northeast
O04307,C017,2024-03-19,2024-03-20,2024-03-24,2024-03-23,Delivered,1742.08,8,8,0,1,South
O04308,C036,2024-06-08,2024-06-11,2024-06-12,2024-06-12,Delivered,2098.46,13,13,0,1,West
O04309,C008,2024-11-30,2024-12-01,2024-12-06,2024-12-05,Delivered,503.16,7,7,3,1,Northeast
O04310,C011,2024-06-27,2024-06-30,2024-07-01,2024-07-03,Delivered,1424.6,20,20,0,1,Midwest
O04311,C034,2024-05-19,2024-05-20,2024-05-24,2024-05-22,Delivered,535.52,8,8,0,1,Midwest
O04312,C007,2024-03-28,2024-03-30,2024-04-03,2024-04-02,Delivered,3116.0,19,19,0,1,Midwest
O04313,C029,2024-11-23,2024-11-26,2024-11-26,,Shipped,1931.4,10,10,0,1,Northeast
O04314,C014,2024-03-14,2024-03-17,2024-03-17,2024-03-17,Delivered,645.48,6,6,0,1,West
O04315,C021,2024-05-04,2024-05-05,2024-05-08,2024-05-14,Delivered,437.2,8,8,0,1,South
O04316,C033,2024-09-22,2024-09-25,2024-09-27,2024-09-27,Delivered,805.9,5,5,0,1,West
O04317,C019,2024-07-12,2024-07-15,2024-07-15,2024-07-15,Delivered,163.6,4,4,0,1,Midwest
O04318,C005,2024-08-30,2024-09-02,2024-09-06,,Shipped,212.22,1,1,0,1,Midwest
O04319,C033,2024-05-05,2024-05-06,2024-05-09,2024-05-09,Delivered,53.51,1,1,0,1,West
O04320,C006,2024-01-19,2024-01-22,2024-01-25,2024-01-24,Delivered,1032.45,15,15,0,1,Northeast
O04321,C015,2024-09-15,2024-09-18,2024-09-19,2024-09-19,Delivered,3560.22,19,19,0,1,Northeast
O04322,C020,2024-04-09,,2024-04-12,,Cancelled,1207.68,6,0,0,1,Northeast
